Insurance,https://portland-webworks.atlassian.net/browse/MDCI-441,Content Review,Sarah P,,,https://insurance.mo.gov/CompanyAgentSearch/CompanySearch/disapproval-property-casualty.php,,Property and Casualty Disapproval Actions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-402,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/anthem/index.php,,Anthem Data Breach
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,From DCI: DCI needs an internal discussion on the scope of content needed on the topic of autism. Could possibly create a single parent-oriented (consumer) page on autism.,,https://insurance.mo.gov/consumers/autismFAQ/Autismparentresourcecenter.php,https://insurance-new.mo.gov/autism-and-related-insurance-resources/autism-parent-resource-center,Autism Parent Resource Center
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/autismFAQ/Autismproviderresourcecenter.php,,Autism Provider Resource Center
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,From DCI: DCI needs an internal discussion on the scope of content needed on the topic of autism. Could possibly create a single parent-oriented (consumer) page on autism.,,https://insurance.mo.gov/consumers/autismFAQ/autismreport.php,https://insurance-new.mo.gov/autism-and-related-insurance-resources/autism-report-aba-limits,Autism Report & ABA Limits
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/autismsummit.php,,Autism Summit
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/auto/auto_policies.php,,Auto Policies
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/cancellation.php,https://insurance-new.mo.gov/cancellation-or-non-renewal-your-policy,Cancellation or non-renewal of your policy
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/claim.php,https://insurance-new.mo.gov/filing-claim,Filing a claim
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/complaint.php,https://insurance-new.mo.gov/what-do-if-you-have-complaint,What to do if you have a complaint
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/howdeterm.php,https://insurance-new.mo.gov/how-are-insurance-rates-determined,How are insurance rates determined?
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/index.php,https://insurance-new.mo.gov/consumer-guide-automobile-insurance,Consumer guide to automobile insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/investigate.php,https://insurance-new.mo.gov/investigating-complaint,Investigating a complaint
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/liability.php,https://insurance-new.mo.gov/liability-insurance-coverage,Liability Insurance Coverage
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/mjua.php,https://insurance-new.mo.gov/if-you-cannot-get-auto-insurance,If you cannot get auto insurance...
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/othertypes.php,https://insurance-new.mo.gov/other-types-automobile-insurance,Other types of automobile insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/selectagt.php,https://insurance-new.mo.gov/selecting-insurance-agent-or-broker,Selecting an insurance agent or broker
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/tips.php,https://insurance-new.mo.gov/tips-lowering-premiums,Tips on lowering premiums
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/understand.php,https://insurance-new.mo.gov/understanding-your-automobile-insurance-policy,Understanding your automobile insurance policy
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/whocovered.php,https://insurance-new.mo.gov/who-covered-under-auto-insurance-policy,Insurance Policy Coverage
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/whoneeds.php,https://insurance-new.mo.gov/who-needs-auto-insurance,Who needs auto insurance?
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autobuy/worksheet.php,https://insurance-new.mo.gov/automobile-insurance-quotation-worksheet,Automobile insurance quotation worksheet
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-303,Content Review,Jim,,,https://insurance.mo.gov/consumers/auto/autoCredit.php,https://insurance-new.mo.gov/auto-credit-scoring,Auto Credit Scoring
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Content Review,Jim,,,https://insurance.mo.gov/consumers/complaints/nonreg.php,https://insurance-new.mo.gov/topic/16/filing-complaints-against-health-plans-not-regulated-dci,Filing Complaints Against Health Plans Not Regulated by DCI
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,In Progress,DaVaris,,,https://insurance.mo.gov/consumers/faq/,https://insurance-new.mo.gov/frequently-asked-questions,Frequently Asked Questions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/faq/anthem-settlement-faqs.php,,Anthem Settlement FAQs
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Not migrating,,DELETED / NOT MIGRATING as per 7/12 email from MODCI Legal team,,https://insurance.mo.gov/consumers/faq/conseco.php,,Conseco Class Action Settlement Summary
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/coverages.php,https://insurance-new.mo.gov/health-insurance/health-insurance-mandates-missouri,Health Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/external-arbitration-process.php,https://insurance-new.mo.gov/health-insurance/external-arbitration-process-out-network-surprise-bills,External Arbitration Process for Out-of-Network Surprise Bills
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/externalreviewprocess.php,https://insurance-new.mo.gov/health-insurance/external-review-process,External Review Process
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/GeographicAreasComments.php,https://insurance-new.mo.gov/health-insurance/geographic-rating-areas,Geographic Rating Areas
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/index.php,https://insurance-new.mo.gov/health-insurance,Health Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Not migrating,,DELETED / NOT MIGRATING; From DCI: Still has DIFP listed on the page.,,https://insurance.mo.gov/consumers/health/MLRhearing.php,,Hearing on Medical Loss Ratio (MLR) Implementation
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/health/no-surprises-act.php,https://insurance-new.mo.gov/health-insurance/no-surprises-act,No Surprises Act
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Content Review,Jim,,,https://insurance.mo.gov/consumers/health/providercomplaints.php,https://insurance-new.mo.gov/topic/16/health-care-providers-complaint-process,Health Care Providers - Complaint Process
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-392,Not migrating,,Duplicate,,https://insurance.mo.gov/consumers/home/EQTable.php,,Earthquake Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-387,Done,Jim,File has been migrated and linked,,https://insurance.mo.gov/consumers/home/homeinventorychecklist.php,https://insurance-new.mo.gov/sites/insurance/files/2024-08/HomeInventoryChecklist.pdf,Home Inventory Checklist
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-387,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/home/homeowners_policies.php,,Homeowners Policies
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-387,Content Review,Jim,,,https://insurance.mo.gov/consumers/home/loweringpremium.php,https://insurance-new.mo.gov/lowering-your-premium,Insurance FAQs
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Not migrating,,Redirects to external app,,https://insurance.mo.gov/consumers/life-annuities/annuities-request.php,,Life Insurance Policy Locator Service
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Content Review,Jim,,,https://insurance.mo.gov/consumers/life-annuities/annuities.php,https://insurance-new.mo.gov/topic/311,Annuities
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Content Review,Jim,,,https://insurance.mo.gov/consumers/life-annuities/STOLI.php,https://insurance-new.mo.gov/STOLI,Stranger-Oriented Life Insurance (STOLI) Policies
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/LongTerm/,https://insurance-new.mo.gov/long-term-care-insurance,Long-Term Care Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Client Review,DCI,,,https://insurance.mo.gov/consumers/LongTerm/partnership.php,https://insurance-new.mo.gov/topic/301/partnership,Companies Selling Partnership Policies in Missouri
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-409,Client Review,DCI,,,https://insurance.mo.gov/consumers/LongTerm/resources.php,https://insurance-new.mo.gov/long-term-care-insurance/long-term-care-resources,Links and Resources
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-422,Client Review,DCI,,,https://insurance.mo.gov/consumers/LongTerm/types_of_services.php,https://insurance-new.mo.gov/long-term-care-insurance/types-long-term-care-services,Types of Long-Term Care Services
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-392,Content Review,Jim,,,https://insurance.mo.gov/consumers/renters.php,https://insurance-new.mo.gov/renters-insurance-information,Renters Insurance Information
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-402,Client Review,DCI,Reviewed,,https://insurance.mo.gov/consumers/smallbusiness/commercial.php,https://insurance-new.mo.gov/small-business-insurance/business-interruption-insurance,Small Business - Business Interruption Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-402,Client Review,DCI,,,https://insurance.mo.gov/consumers/smallbusiness/health.php,https://insurance-new.mo.gov/small-business-insurance/group-health-insurance,Small Business - Health Insurance Information
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-402,Client Review,DCI,Reviewed,,https://insurance.mo.gov/consumers/smallbusiness/hsa_index.php,https://insurance-new.mo.gov/small-business-insurance/tax-protected-accounts,Tax-Protected Accounts
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/teens/educators.php,,Insurance Education Initiative Educator Resources
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/teens/fraudquiz.php,,Insurance Fraud Quiz
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-408,Content Review,,From DCI: Content needs to be updated.,,https://insurance.mo.gov/consumers/tips.php,https://insurance-new.mo.gov/consumer-resources,Insurance Tips
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,,,https://insurance.mo.gov/consumers/wc/20-CSR-500-6-960.php,https://insurance-new.mo.gov/20-csr-500-6-960,Code of State Regulations 20 CSR 500-6.960
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,,,https://insurance.mo.gov/consumers/wc/losscostmultipliers.php,https://insurance-new.mo.gov/loss-cost-multipliers,Loss Cost Multipliers
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,,,https://insurance.mo.gov/consumers/wc/miscellaneous_values.php,https://insurance-new.mo.gov/miscellaneous-values,Miscellaneous Values
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,In Progress,DCI,Manual migration - filings content type,,https://insurance.mo.gov/consumers/wc/NCCI_filings.php,https://insurance-new.mo.gov/node/85131,National Council on Compensation Insurance Filings
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Client Review,DCI,,,https://insurance.mo.gov/consumers/wc/NCCI.php,https://insurance-new.mo.gov/workers-compensation/national-council-compensation-insurance,National Council on Compensation Insurance
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,There was discussion on the call to do something about the tabular information on the page,,https://insurance.mo.gov/consumers/wc/producer_information.php,https://insurance-new.mo.gov/producer-information,Producer Information
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,,,https://insurance.mo.gov/consumers/wc/special_rules.php,https://insurance-new.mo.gov/special-rules,Special Rules
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Content Review,Jim,Needs updated links,,https://insurance.mo.gov/consumers/wc/wcarp.php,https://insurance-new.mo.gov/workers-compensation-assigned-risk-pool,Workers' Compensation Assigned Risk Pool
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Client Review,DCI,,,https://insurance.mo.gov/consumers/wc/wcdrb.php,https://insurance-new.mo.gov/workers-compensation/workers-compensation-determinations-review-board,Workers' Compensation Determinations Review Board
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-382,Client Review,DCI,,,https://insurance.mo.gov/consumers/wc/wcratehistory.php,https://insurance-new.mo.gov/workers-compensation/workers-compensation-rate-history,Workers' Compensation Rate History
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-392,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/consumers/weather/floodresources.php,,Resources for Flood Victims
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-392,Content Review,Jim,,,https://insurance.mo.gov/consumers/weather/insurance-companies.php,https://insurance-new.mo.gov/severe-weather-insurance-companies,Severe Weather Insurance Companies
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-392,Content Review,Jim,,,https://insurance.mo.gov/consumers/weather/resources_for_severeweather.php,https://insurance-new.mo.gov/resources-severe-weather-victims,Resources for Severe Weather Victims
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-380,Done,,Consolidated with Industry FAQs,,https://insurance.mo.gov/faq.php,https://insurance-new.mo.gov/topic/121,Insurance FAQs
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,In Progress,Alex,,,https://insurance.mo.gov/galen/,,Galen Insurance Company in Liquidation
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,In Progress,Alex,,,https://insurance.mo.gov/galen/distributions-early-access.php,,Galen Insurance Company in Liquidation Distributions & Early Access
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,In Progress,Alex,,,https://insurance.mo.gov/galen/galen-faqs.php,,Galen Insurance Company in Liquidation Frequently Asked Questions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,In Progress,Alex,,,https://insurance.mo.gov/galen/pleadings-notices.php,,Galen Insurance Company in Liquidation Pleadings/Notices
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/genam/,,General American News
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/genam/court.php,,Exhibit for MetLife-General American
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/genam/faq.php,,"GAMHC Liquidation Process, Distributions FAQs"
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-431,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/genam/newsSumm.php,,General American News and Timeline
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-321,Content Review,Jim,,,https://insurance.mo.gov/help/contact.php,https://insurance-new.mo.gov/topic/31/contact-us,Contact Us
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-321,Content Review,Jim,,,https://insurance.mo.gov/help/map.php,https://insurance-new.mo.gov/topic/31/map,Directions to Insurance Offices
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-312,Content Review,Jim,,,https://insurance.mo.gov/industry/,https://insurance-new.mo.gov/industry-forms,Industry Forms
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-442,Content Review,Jim,,,https://insurance.mo.gov/industry/arbitrationcapmodot.php,https://insurance-new.mo.gov/construction-claims-arbitration-cap-mo-dept-trans,Construction Claims Arbitration Cap for MO Dept. of Trans.
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-390,Content Review,Sarah P,,,https://insurance.mo.gov/industry/EligibleSL.php,,Eligible Surplus Lines Insurers
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-442,Content Review,Jim,,,https://insurance.mo.gov/industry/expfundcap.php,https://insurance-new.mo.gov/industry-limits-and-caps/state-legal-expense-fund-cap,State Legal Expense Fund Cap
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-380,Content Review,Jim,,,https://insurance.mo.gov/industry/faq/index.php,https://insurance-new.mo.gov/topic/121,Insurance Industry FAQs
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-442,Content Review,Jim,,,https://insurance.mo.gov/industry/fees/index.php,https://insurance-new.mo.gov/industry-fees,Insurance Industry Fees
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Not migrating,,DELETED / NOT MIGRATING,,https://insurance.mo.gov/industry/filings/admissions/dor.php,,Motorist Insurance Information Database
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/admissions/fees.php,https://insurance-new.mo.gov/admission-surplus-requirements-and-fees,Admission Surplus Requirements and Fees
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/admissions/index.php,https://insurance-new.mo.gov/topic/106/admissions-filing-instructions,Admissions Filing Instructions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/healthrates/,https://insurance-new.mo.gov/health-insurance-rate-filings-2025-plan-year,Health Insurance Rate Filing
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,Embed as iframe,,https://insurance.mo.gov/industry/filings/healthrates/map/,https://insurance-new.mo.gov/individual-health-insurance-market-map,Health Insurance Rate Filings
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/index.php,https://insurance-new.mo.gov/topic/106,Filing Instructions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/lh/index.php,https://insurance-new.mo.gov/topic/106/life-and-healthcare-filing-instructions,Life and Healthcare Filing Instructions
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/ltc.php,https://insurance-new.mo.gov/topic/106/long-term-care-annual-filings,Long-Term Care Annual Filings
Insurance,https://portland-webworks.atlassian.net/browse/MDCI-386,Content Review,Jim,,,https://insurance.mo.gov/industry/filings/mc/accessMain.php,https://insurance-new.mo.gov/topic/106/managed-care-filing-instructions,HMO Access Plan Instructions
